playlist_uri,track_name,id,popularity,main_artist_name,main_artist_id,main_artist_pop,duration_ms,danceability,speechiness,acousticness,instrumentalness,liveness
spotify:playlist:6MoR16aokakIrchsWepo2x,happier,2tGvwE8GcFKwNdAXMnlbfl,85,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,82,175933,0.395,0.133,0.765,9.67e-06,0.0839
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Too Many Nights (feat. Don Toliver & with Future),2Hh3ETdQKrmSI3QS0hme7g,89,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,88,199920,0.684,0.0464,0.189,2.37e-05,0.122
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Solo,4lH6nENd1y81jp7Yt9lTBX,82,Future,1RyvyyTE3xzB2ZywiAwp0i,90,265996,0.784,0.0475,0.0538,0.497,0.101
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Search & Rescue,7aRCf5cLOFN1U7kvtChY1G,91,Drake,3TVXtAsR1Inumwj472S9r4,95,272113,0.817,0.0734,0.0603,1.42e-06,0.33
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK,87,Future,1RyvyyTE3xzB2ZywiAwp0i,90,189893,0.463,0.34,0.314,0.0,0.0686
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Time Flies,5H4mXWKcicuLKDn4Jy0sK7,78,Drake,3TVXtAsR1Inumwj472S9r4,95,192932,0.864,0.224,0.201,0.0,0.182
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,ball w/o you,50a8bKqlwDEqeiEknrzkTO,83,21 Savage,1URnnhqYAYcrqrcwql10ft,90,195047,0.892,0.0902,0.0467,0.000189,0.139
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG,81,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,87,218802,0.597,0.137,0.0622,0.0,0.214
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,a lot,2t8yVaLvJ0RenpXUIAC52d,83,21 Savage,1URnnhqYAYcrqrcwql10ft,90,288624,0.837,0.086,0.0395,0.00125,0.342
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Don't Come Out The House (with 21 Savage),2Grb4G6t9VIqo6moKUloom,72,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,88,168347,0.87,0.277,0.00661,0.000483,0.108
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Runnin,5SWnsxjhdcEDc7LJjq9UHk,84,21 Savage,1URnnhqYAYcrqrcwql10ft,90,195906,0.819,0.202,0.00748,0.101,0.167
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Glock In My Lap,6pcywuOeGGWeOQzdUyti6k,87,21 Savage,1URnnhqYAYcrqrcwql10ft,90,193591,0.847,0.16,0.00574,1.04e-05,0.151
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Watch This - ARIZONATEARS Pluggnb Remix,0FA4wrjDJvJTTU8AepZTup,89,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,86,163139,0.686,0.0386,0.0103,0.103,0.153
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Rich Nigga Shit (feat. Young Thug),3ruoIF2UnoXdzK8mR61ebq,82,21 Savage,1URnnhqYAYcrqrcwql10ft,90,190331,0.825,0.0969,0.349,0.0,0.112
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Maria I'm Drunk (feat. Justin Bieber & Young Thug),6Yqmv7XJLCrQEauMbPGZSw,71,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,89,349933,0.648,0.103,0.377,0.0,0.12
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Location,3yk7PJnryiJ8mAPqsrujzf,79,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,82,168784,0.717,0.2,0.33,0.000125,0.518
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Out thë way,6IyoLWzljeR3ldQo4KWHT6,84,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,83,150242,0.767,0.242,0.21,8.79e-06,0.275
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Sky,29TPjc8wxfz4XMn21O7VsZ,84,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,82,193234,0.785,0.21,0.258,0.0,0.169
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Money Trees,74tLlkN3rgVzRqQJgPfink,84,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,89,386907,0.716,0.122,0.0703,0.0,0.224
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,No Role Modelz,68Dni7IE4VyPkTOH9mRWHr,91,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,87,292799,0.69,0.339,0.324,0.0,0.0534
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,84,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,90,135920,0.724,0.0549,0.118,0.0,0.538
spotify:playlist:4uoauPzaCVqSttRQTqwZ2L,Jukebox Joints (feat. Joe Fox & Kanye West),2gAGWaK4wvt2xrFUlR4mK8,74,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,81,323960,0.284,0.173,0.302,0.0,0.242
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Feeling Myself,7tl3Dr9Bzee4AJRsBiK3KB,60,23,2Dor6diK1zw9BEluKBOdoA,63,182769,0.652,0.237,0.314,1.69e-05,0.103
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Amen,50YUyjZk0Dt4OazNHTXgbL,46,Yasin,6rYEqmajzlhGVaayOJ2bpJ,66,147200,0.717,0.238,0.174,0.0,0.137
spotify:playlist:37i9dQZF1EQnqst5TRi17F,All My Life (feat. J. Cole),6T7FXSuXykeGktMLGp8WgE,80,Lil Durk,3hcs9uc56yIGFCSy9leWe7,86,223879,0.787,0.225,0.0449,0.0,0.135
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Big Poppa - 2005 Remaster,2g8HN35AnVGIk7B8yMucww,82,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,78,252747,0.78,0.273,0.43,0.0,0.143
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Ambitionz Az A Ridah,5g9lS8deSIxItFBmZRC4vN,81,2Pac,1ZwdS5xdxEREPySFridCfh,80,278387,0.801,0.225,0.00239,0.000891,0.0737
spotify:playlist:37i9dQZF1EQnqst5TRi17F,What's The Difference,1SWVDBtw6h3tm9OehOkDhv,77,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,80,244200,0.772,0.25,0.223,0.0,0.148
spotify:playlist:37i9dQZF1EQnqst5TRi17F,My Name Is,75IN3CtuZwTHTnZvYM4qnJ,78,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,268400,0.869,0.318,0.0416,1.12e-06,0.0914
spotify:playlist:37i9dQZF1EQnqst5TRi17F,P.I.M.P.,3G0yz3DZn3lfraledmBCT0,80,50 Cent,3q7HBObVc0L8jNeTe5Gofh,83,249480,0.712,0.346,0.0521,4.35e-06,0.0368
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Gin and Juice,39QBkWKnap8wRSW4WB9OK0,77,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,83,211867,0.603,0.285,0.0953,1.53e-05,0.478
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Real Muthaphuckkin' G's,53BZ6XygAoubR5DU5w38Vq,73,Eazy-E,7B4hKK0S9QYnaoqa9OuwgX,65,332733,0.724,0.283,0.0164,0.0,0.65
spotify:playlist:37i9dQZF1EQnqst5TRi17F,It Ain't Hard to Tell,2CPturRUlpvirYr7VpkXCV,70,Nas,20qISvAhX20dpIbOOzGK3q,73,202107,0.69,0.221,1.7e-05,0.0431,0.152
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Notorious Thugs - 2014 Remaster,19FsxX4RthRMZGfXkImdCb,69,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,78,366880,0.704,0.144,0.121,5.12e-06,0.24
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Still D.R.E.,503OTo2dSqe7qk76rgsbep,85,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,80,270587,0.816,0.234,0.16,0.00031,0.0543
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Kill You,5eGEc27nnhtmcOh6RC890a,70,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,264400,0.897,0.379,0.155,0.000127,0.296
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Ni**as In Paris,4Li2WHPkuyCdtmokzW2007,86,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,84,219333,0.789,0.311,0.127,0.0,0.349
spotify:playlist:37i9dQZF1EQnqst5TRi17F,No Role Modelz,68Dni7IE4VyPkTOH9mRWHr,91,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,87,292799,0.69,0.339,0.324,0.0,0.0534
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Who Shot Ya? - 2005 Remaster,2KFg8kjYy0rYjWsXGhEQHN,69,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,78,319360,0.831,0.238,0.256,0.0,0.494
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Changes,1ofhfV90EnYhEr7Un2fWiv,77,2Pac,1ZwdS5xdxEREPySFridCfh,80,268827,0.865,0.073,0.0453,0.0,0.224
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Bitch Please,5Sm1X46tna50RstHZvw072,65,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,83,234533,0.869,0.187,0.00838,0.0,0.297
spotify:playlist:37i9dQZF1EQnqst5TRi17F,The Next Episode,4LwU4Vp6od3Sb08CsP99GC,83,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,80,161507,0.922,0.27,0.0281,0.0,0.0856
spotify:playlist:37i9dQZF1EQnqst5TRi17F,DNA.,6HZILIRieu8S0iqY8kIKhj,82,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,89,185947,0.638,0.357,0.00454,0.0,0.0842
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Where The Hood At,6RUpJeXT6U4SPEafnr9Wr7,72,DMX,1HwM5zlC5qNWhJtM00yXzG,70,286267,0.537,0.355,0.151,0.0,0.356
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Why We Thugs,5880eYQmXx3c3oD22IljIt,70,Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,75,224107,0.683,0.458,0.326,0.0,0.148
spotify:playlist:37i9dQZF1EQnqst5TRi17F,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,89,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,284200,0.949,0.0572,0.0302,0.0,0.0454
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Gotta Have It,5Pt83OUaK3K9C2if4C5JOk,75,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,84,140747,0.74,0.245,0.411,0.0,0.262
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Who Am I (What’s My Name)?,0eO8MW9YSTK3CjdaTYKlhF,75,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,83,246200,0.734,0.065,0.000813,3.25e-05,0.559
spotify:playlist:37i9dQZF1EQnqst5TRi17F,All Eyez On Me (ft. Big Syke),4VQNCzfZ3MdHEwwErNXpBo,81,2Pac,1ZwdS5xdxEREPySFridCfh,80,307773,0.872,0.247,0.0293,0.0,0.327
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Juicy - 2005 Remaster,5ByAIlEEnxYdvpnezg7HTX,78,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,78,302760,0.889,0.253,0.47,0.0,0.179
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Cleanin' Out My Closet,7BMO7O7ImjV8HNTH74Tshv,76,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,297840,0.908,0.174,0.0687,0.0,0.0783
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Patiently Waiting,3ORfa5ilEthp2U0TRcv7kv,66,50 Cent,3q7HBObVc0L8jNeTe5Gofh,83,288880,0.538,0.335,0.245,0.0,0.362
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Fuck You,4FI0rdztOAYJZMupujL5Gp,66,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,80,205453,0.876,0.431,0.294,0.0,0.121
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Get Down,3UYuDTslR35thjQzaVwRMe,66,Nas,20qISvAhX20dpIbOOzGK3q,73,244253,0.835,0.232,0.0424,0.0,0.258
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Alright,3iVcZ5G6tvkXZkZKlMpIUs,83,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,89,219333,0.796,0.238,0.0742,0.0,0.0827
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Hypnotize - 2014 Remaster,7KwZNVEaqikRSBSpyhXK2j,83,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,78,229827,0.901,0.28,0.145,0.0,0.287
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Lay Low,0YHI5hydPPth6J5UOzdLDX,61,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,83,223000,0.87,0.326,0.151,0.0,0.303
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Ghetto Gospel,7jLbTp3qZzah9kMIdW8e5M,70,2Pac,1ZwdS5xdxEREPySFridCfh,80,238053,0.794,0.0467,0.0964,0.0,0.0788
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Stan,3UmaczJpikHgJFyBTAJVoz,85,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,404107,0.78,0.238,0.0371,2.34e-06,0.518
spotify:playlist:37i9dQZF1EQnqst5TRi17F,No Vaseline,4wEbikMfcSFAukCbbL06si,70,Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,75,313547,0.575,0.395,0.0383,0.0,0.0623
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Hustlin',3hQCHzkE5oSA3F1xM8bpcM,70,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,76,254093,0.502,0.3,0.0848,0.0,0.0675
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Window Shopper,0NJu93oln1kkgbHLFzLJ4h,71,50 Cent,3q7HBObVc0L8jNeTe5Gofh,83,192240,0.534,0.195,0.0504,0.0,0.362
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Can't C Me,7rUchbZxrhF29Q0vYjKEU0,71,2Pac,1ZwdS5xdxEREPySFridCfh,80,330760,0.795,0.178,0.0442,3.47e-06,0.39
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Bitch Please II,7lgvU7WnwcNZ8dbGUz8yhP,74,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,288200,0.918,0.133,0.0783,0.0,0.145
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Izzo (H.O.V.A.),4h5KBcltGefua73AUPYps7,64,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,84,240627,0.618,0.342,0.0178,0.000126,0.0634
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Machine Gun Funk - 2006 Remaster,2bXI4Rbw1D7aVeHWLjn1Lb,63,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,78,255893,0.841,0.3,0.102,0.0235,0.0901
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Regulate,7nYvUtkQMx1v80S2FH2s9J,77,Warren G,2B4ZHz4QDWJTXPFPgO5peE,64,248867,0.849,0.216,0.304,1.65e-06,0.115
spotify:playlist:37i9dQZF1EQnqst5TRi17F,The Blacker The Berry,5Mtt6tZSZA9cXTHGSGpyh0,65,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,89,328827,0.553,0.305,0.00713,0.0,0.463
spotify:playlist:37i9dQZF1EQnqst5TRi17F,Tha Shiznit,2DhL7DtMmxmqrCUB2NAlLm,61,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,83,280613,0.802,0.0532,0.00665,6.97e-06,0.182
spotify:playlist:37i9dQZF1EQnqst5TRi17F,I Get Around,4voEoczU7Ijborps9XF1n3,72,2Pac,1ZwdS5xdxEREPySFridCfh,80,259000,0.846,0.118,0.156,9.34e-06,0.238
spotify:playlist:37i9dQZF1EQnqst5TRi17F,The Watcher,1iQ5E4z6CJ38dIzvMI9Wdo,71,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,80,206547,0.939,0.207,0.172,0.0,0.264
spotify:playlist:37i9dQZF1EQnqst5TRi17F,21 Questions,41bIQPBE1lFN0mmw6Lmssz,76,50 Cent,3q7HBObVc0L8jNeTe5Gofh,83,224427,0.576,0.317,0.353,0.000363,0.0512
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Ella Baila Sola,3qQbCzHBycnDpGskqOWY0E,91,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,86,165671,0.668,0.0332,0.483,1.89e-05,0.0837
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,WHERE SHE GOES,7ro0hRteUMfnOioTFI5TG1,94,Bad Bunny,4q3ewBCX7sLwd24euuV69X,97,231704,0.652,0.0614,0.143,0.629,0.112
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,un x100to,6pD0ufEQq0xdHSsRbg9LBK,100,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,87,194563,0.569,0.0474,0.228,0.0,0.27
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,La Bebe - Remix,2UW7JaomAMuX9pZrjVpHAU,99,Yng Lvcas,1NNRWkhwmcXRimFYSBpB1y,81,234353,0.812,0.333,0.213,1.21e-06,0.0756
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Cupid - Twin Ver.,7FbrGaHYVDmfr7KoLIZnQ7,98,FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,81,174253,0.783,0.0331,0.435,4.15e-06,0.347
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Flowers,4DHcnVTT87F0zZhRPYmZ3B,91,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,88,200455,0.707,0.0668,0.0632,5.15e-06,0.0322
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Daylight,1odExI7RdWc4BT515LTAwj,97,David Kushner,33NVpKoXjItPwUJTMZIOiY,79,212954,0.508,0.0335,0.83,0.000441,0.093
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Kill Bill,1Qrg8KqiBpW07V7PNxwwwL,94,SZA,7tYKF4w9nC0nq9CsPZTHyP,90,153947,0.644,0.0391,0.0521,0.144,0.161
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,As It Was,4Dvkj6JhhA12EX05fT7y2e,92,Harry Styles,6KImCVD70vtIoJWnq6nGn3,88,167303,0.52,0.0557,0.342,0.00101,0.311
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",1vvcEHQdaUTvWt0EIUYcFK,86,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,83,175802,0.715,0.113,0.129,0.0,0.152
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,TQG,0DWdj2oZMBFSzRsi2Cvfzf,96,KAROL G,790FomKkXshlbRYZFtlgla,90,199440,0.72,0.277,0.673,0.0,0.0936
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Acróstico,7txjUEY6McJDJKqIo1Rxjp,91,Shakira,0EmeFodog0BfCgMzAIvKQp,89,170786,0.748,0.121,0.837,0.0,0.099
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Classy 101,6XSqqQIy7Lm7SnwxS4NrGx,96,Feid,2LRoIwlKmHjgvigdNGBHNo,92,195987,0.859,0.159,0.145,0.0,0.12
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Calm Down (with Selena Gomez),1s7oOCT8vauUh01PbJD6ps,80,Rema,46pWGuE3dSwY3bMMXGBvVS,81,239318,0.799,0.0371,0.429,0.00128,0.171
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,BESO,609E1JCInJncactoMmkDon,96,ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,85,194543,0.768,0.136,0.736,0.000837,0.173
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Creepin' (with The Weeknd & 21 Savage),2dHHgzDwk4BJdRwy9uXhTO,96,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,88,221520,0.715,0.0484,0.417,0.0,0.0822
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,El Azul,1haJsMtoBhHfvuM7XWuT3W,95,Junior H,7Gi6gjaWy3DxyilpF1a8Is,89,187226,0.558,0.055,0.226,7.76e-06,0.0986
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Say Yes To Heaven,6GGtHZgBycCgGBUhZo81xe,88,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,91,209156,0.49,0.0254,0.709,0.0856,0.114
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,See You Again (feat. Kali Uchis),7KA4W4McWYRpgf0fWsJZWB,95,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,180387,0.558,0.0959,0.371,7.49e-06,0.109
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Die For You (with Ariana Grande) - Remix,4W4fNrZYkobj539TOWsLO2,88,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,95,232857,0.575,0.0707,0.227,0.0,0.335
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Yandel 150,4FAKtPVycI4DxoOHC01YqD,90,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,80,216148,0.783,0.0691,0.0492,0.000272,0.1
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,PRC,2mpoNBkngUEwnaKoBhZ0vl,95,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,94,184066,0.784,0.0538,0.0965,7.09e-05,0.123
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Tattoo,1DmW5Ep6ywYwxc2HMT5BG6,92,Loreen,49aaHxvAJ0tCh0F15OnwIl,75,183375,0.545,0.0751,0.243,1.66e-06,0.123
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Boy's a Liar Pt. 2,6AQbmUe0Qwf5PZnt4HmTXv,96,PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,80,131013,0.696,0.05,0.252,0.000128,0.248
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,TQM,368eeEO3Y2uZUQ6S5oIjcu,88,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,86,157252,0.786,0.0589,0.273,0.0,0.106
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Last Night,7K3BhSpAxZBznislvUMVtn,89,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,91,163855,0.492,0.0389,0.467,0.0,0.142
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Anti-Hero,0V3wPSX9ygBnCm8psDIegu,94,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,200690,0.637,0.0519,0.13,1.8e-06,0.142
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,I Wanna Be Yours,5XeFesFbtLpXzIVDNQP22n,94,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,86,183956,0.464,0.0256,0.136,0.022,0.0974
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,All My Life (feat. J. Cole),6HgWWaMu31KdOpEG5l28BG,90,Lil Durk,3hcs9uc56yIGFCSy9leWe7,86,223204,0.829,0.327,0.15,0.0,0.0954
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Angels Like You,1daDRI9ahBonbWD8YcxOIB,92,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,88,196453,0.672,0.0313,0.0981,0.0,0.1
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Die For You,2LBqCSwhJGcFQeTHMVGwy3,91,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,95,260253,0.586,0.0615,0.111,0.0,0.134
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,94,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,88,175238,0.561,0.0343,0.00383,7.07e-06,0.371
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,AMG,1lRtH4FszTrwwlK5gTSbXO,94,Natanael Cano,0elWFr7TW8piilVRYJUe4P,87,174943,0.772,0.0972,0.152,0.000107,0.274
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,93,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,178427,0.552,0.157,0.117,2.06e-05,0.105
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Here With Me,78Sw5GDo6AlGwTwanjXbGh,94,d4vd,5y8tKLUfMvliMe8IKamR32,80,242485,0.574,0.0254,0.534,9.21e-05,0.128
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Starboy,7MXVkk9YMctZqd1Srtv4MB,93,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,95,230453,0.679,0.276,0.141,6.35e-06,0.137
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Another Love,7jtQIBanIiJOMS6RyCx6jZ,64,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,76,244360,0.442,0.0451,0.717,2.95e-05,0.09
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,golden hour,5odlY52u43F5BjByhxg7wg,90,JVKE,164Uj4eKjl6zTBKfJLFKKK,82,209260,0.515,0.0322,0.653,0.162,0.25
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Until I Found You (with Em Beihold) - Em Beihold Version,1Y3LN4zO1Edc2EluIoSPJN,93,Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,78,176440,0.551,0.0286,0.777,0.0,0.202
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,People,26b3oVLrRUaaybJulow9kz,93,Libianca,7kjSuFGKhLm8b5qXoMhRkJ,75,184791,0.573,0.0678,0.551,1.31e-05,0.102
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Moonlight,0JmnkIqdlnUzPaf8sqBRs3,87,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,86,187723,0.642,0.052,0.518,0.0,0.25
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,I Ain't Worried,4fYte8ZvTK14NEhAOZocBi,55,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,83,148120,0.697,0.0456,0.0988,3.55e-05,0.0614
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,Por las Noches,2VzCjpKvPB1l1tqLndtAQa,93,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,94,239845,0.807,0.0325,0.31,2.44e-05,0.0735
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,"Shakira: Bzrp Music Sessions, Vol. 53",4nrPB8O7Y7wsOCJdgXkthe,94,Bizarrap,716NhGYqD1jl2wI1Qkgq36,84,218289,0.778,0.0493,0.274,0.0,0.0915
spotify:playlist:37i9dQZEVXbNG2KDcFcKOF,La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,87,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,84,162638,0.835,0.0364,0.583,1.98e-06,0.218
